timestamp,x,y,z
1740665896.7312942,0.018864689936797567,0.006958812691286466,0.01767160261486147
1740665896.83009,0.01884890568649727,0.006247803293580645,0.017840556388054672
1740665896.9289496,0.019816170753856187,0.0056480691912316255,0.01849837189813771
1740665897.0315356,0.02127582972018584,0.005802994886185662,0.017190548156481047
1740665897.1273174,0.02246524736976173,0.007497541599389418,0.017929912304466188
1740665897.2258732,0.021420150918886507,0.007238623556752592,0.01723664539775307
1740665897.324495,0.02269266822726742,0.006922524182726162,0.017260495286244227
1740665897.4238753,0.024430839942722722,0.0042822312382637395,0.015437287089073265
1740665897.5235798,0.025285762557553885,0.00445643582825678,0.015713796838899646
1740665897.6281295,0.02539826816278091,0.004219678934389061,0.012819529268571536
1740665897.7313247,0.024808102884667605,0.004071289969426952,0.013893315566655549
1740665897.8282132,0.0235511483985905,0.008674578571948205,0.01399285399293926
1740665897.930594,0.02390860798338461,0.008018774756817584,0.016126682093716992
1740665898.0313144,0.022800038896361115,0.010760291797449223,0.017486439604910628
1740665898.1301775,0.020975519376472258,0.01578069880653782,0.019700029055440813
1740665898.2306235,0.020851372130593893,0.018200763706970775,0.019576157314013794
1740665898.330535,0.02119694798593928,0.019072552114850178,0.019746014891123733
1740665898.4249046,0.019209552747589464,0.020407001041286614,0.017529106413289267
1740665898.5280442,0.020599999618795068,0.014125119355524692,0.01753275083741616
1740665898.629706,0.02054102583721357,0.014817594027873016,0.014819593068727014
1740665898.7313936,0.022656399582762665,0.01570476391107293,0.016415885685825676
1740665898.8276432,0.0214679432230381,0.016313113935444823,0.016289515437166835
1740665898.9321618,0.022279378911927144,0.014139641667364164,0.017198115644644033
1740665899.0309699,0.020612591994761988,0.014700209978135387,0.016530982314993444
1740665899.1279962,0.021298150772835082,0.012824594535972646,0.016291745369317528
1740665899.229261,0.019903474787844693,0.01556358824659454,0.016482720829954934
1740665899.3308566,0.022621633992795195,0.012465228331343687,0.01712741593869491
1740665899.4314947,0.022547946075696827,0.015914228142380575,0.017330414519287046
1740665899.530311,0.025273544030397936,0.016107103472755332,0.017350488899855413
1740665899.6294348,0.023833271503373183,0.016781046746964005,0.01672299555790331
1740665899.7330003,0.025774858689617146,0.013474664654174736,0.01771121054150081
1740665899.830312,0.02396535401157481,0.015744587755336027,0.01634633986017923
1740665899.9343934,0.025334798137842084,0.015476591180815985,0.016951558308114904
1740665900.0312467,0.02344715616884549,0.015221476198561288,0.016768344279074903
1740665900.1314585,0.02267155515390919,0.014767302653604672,0.018156580195223697
1740665900.2333202,0.021649897108929273,0.016170017245633803,0.017500989577912362
1740665900.3310225,0.02450330217545144,0.015492851052586765,0.01747183244914625
1740665900.4324527,0.02477884017726387,0.014854553887300127,0.017344085938733673
1740665900.53131,0.02458685148129765,0.01414909334017938,0.0183850418801184
1740665900.6300268,0.023106986547579828,0.01607323035818382,0.017517923363456325
1740665900.7297268,0.02183336867839492,0.01670435185786556,0.01729619310747619
1740665900.8300347,0.02202408696391736,0.017753617579952814,0.01584748664062167
1740665900.930954,0.021815397466067806,0.017343964325114786,0.01516278386560512
1740665901.0275319,0.02424787765053306,0.01432228131444794,0.015509805839197342
1740665901.1318986,0.023992521595484886,0.013672002598311653,0.01697840058426847
1740665901.2298758,0.025694932471775938,0.01250182643257342,0.017571462670482194
1740665901.3298285,0.025305322357348725,0.010833036698290091,0.019923881263672047
1740665901.4281776,0.025788343138956428,0.01026040642192929,0.017094865560714913
1740665901.529472,0.023761944818271073,0.008545878871406159,0.018867072397587944
