timestamp,x,y,z
1740665896.6698713,-2.4910711408482724,2.481049301877124,0.018537986390570065
1740665896.6907446,-2.4910711408482724,2.481049301877124,0.018537986390570065
1740665896.7111886,-2.4910711408482724,2.481049301877124,0.018537986390570065
1740665896.731784,-2.4910711408482724,2.481049301877124,0.018537986390570065
1740665896.7524817,-2.4930411873087137,2.4811353100632023,0.01767160261486147
1740665896.7731895,-2.4930411873087137,2.4811353100632023,0.01767160261486147
1740665896.7941601,-2.4930411873087137,2.4811353100632023,0.01767160261486147
1740665896.8147326,-2.4930411873087137,2.4811353100632023,0.01767160261486147
1740665896.8356025,-2.4937521967064193,2.481151094313503,0.017840556388054672
1740665896.8566055,-2.4937521967064193,2.481151094313503,0.017840556388054672
1740665896.8771443,-2.4937521967064193,2.481151094313503,0.017840556388054672
1740665896.8980002,-2.4937521967064193,2.481151094313503,0.017840556388054672
1740665896.9188557,-2.4937521967064193,2.481151094313503,0.017840556388054672
1740665896.9394555,-2.4943519308087683,2.480183829246144,0.01849837189813771
1740665896.9601371,-2.4943519308087683,2.480183829246144,0.01849837189813771
1740665896.981223,-2.4943519308087683,2.480183829246144,0.01849837189813771
1740665897.001722,-2.4943519308087683,2.480183829246144,0.01849837189813771
1740665897.022673,-2.4943519308087683,2.480183829246144,0.01849837189813771
1740665897.0433383,-2.4941970051138145,2.478724170279814,0.017190548156481047
1740665897.0639951,-2.4941970051138145,2.478724170279814,0.017190548156481047
1740665897.0849874,-2.4941970051138145,2.478724170279814,0.017190548156481047
1740665897.105718,-2.4941970051138145,2.478724170279814,0.017190548156481047
1740665897.126527,-2.4941970051138145,2.478724170279814,0.017190548156481047
1740665897.1472437,-2.492502458400611,2.4775347526302385,0.017929912304466188
1740665897.1675892,-2.492502458400611,2.4775347526302385,0.017929912304466188
1740665897.188191,-2.492502458400611,2.4775347526302385,0.017929912304466188
1740665897.2087271,-2.492502458400611,2.4775347526302385,0.017929912304466188
1740665897.2289858,-2.4927613764432475,2.4785798490811133,0.01723664539775307
1740665897.2495718,-2.4927613764432475,2.4785798490811133,0.01723664539775307
1740665897.2709224,-2.4927613764432475,2.4785798490811133,0.01723664539775307
1740665897.292501,-2.4927613764432475,2.4785798490811133,0.01723664539775307
1740665897.311375,-2.4927613764432475,2.4785798490811133,0.01723664539775307
1740665897.331663,-2.493077475817274,2.4773073317727325,0.017260495286244227
1740665897.3525498,-2.493077475817274,2.4773073317727325,0.017260495286244227
1740665897.3729913,-2.493077475817274,2.4773073317727325,0.017260495286244227
1740665897.3935192,-2.493077475817274,2.4773073317727325,0.017260495286244227
1740665897.4138765,-2.493077475817274,2.4773073317727325,0.017260495286244227
1740665897.4347079,-2.4957177687617365,2.4755691600572773,0.015437287089073265
1740665897.4548528,-2.4957177687617365,2.4755691600572773,0.015437287089073265
1740665897.4751604,-2.4957177687617365,2.4755691600572773,0.015437287089073265
1740665897.495689,-2.4957177687617365,2.4755691600572773,0.015437287089073265
1740665897.5161345,-2.4957177687617365,2.4755691600572773,0.015437287089073265
1740665897.537167,-2.495543564171743,2.4747142374424462,0.015713796838899646
1740665897.5575416,-2.495543564171743,2.4747142374424462,0.015713796838899646
1740665897.578,-2.495543564171743,2.4747142374424462,0.015713796838899646
1740665897.5983622,-2.495543564171743,2.4747142374424462,0.015713796838899646
1740665897.619054,-2.495543564171743,2.4747142374424462,0.015713796838899646
1740665897.6396117,-2.495780321065611,2.474601731837219,0.012819529268571536
1740665897.660252,-2.495780321065611,2.474601731837219,0.012819529268571536
1740665897.6812613,-2.495780321065611,2.474601731837219,0.012819529268571536
1740665897.701952,-2.495780321065611,2.474601731837219,0.012819529268571536
1740665897.7228038,-2.495780321065611,2.474601731837219,0.012819529268571536
1740665897.7432835,-2.495928710030573,2.4751918971153324,0.013893315566655549
1740665897.7637722,-2.495928710030573,2.4751918971153324,0.013893315566655549
1740665897.7846668,-2.495928710030573,2.4751918971153324,0.013893315566655549
1740665897.805251,-2.495928710030573,2.4751918971153324,0.013893315566655549
1740665897.826219,-2.495928710030573,2.4751918971153324,0.013893315566655549
1740665897.8468213,-2.491325421428052,2.4764488516014094,0.01399285399293926
1740665897.8676414,-2.491325421428052,2.4764488516014094,0.01399285399293926
1740665897.8883681,-2.491325421428052,2.4764488516014094,0.01399285399293926
1740665897.9093142,-2.491325421428052,2.4764488516014094,0.01399285399293926
1740665897.9301186,-2.491325421428052,2.4764488516014094,0.01399285399293926
1740665897.950645,-2.4919812252431823,2.4760913920166154,0.016126682093716992
1740665897.9717155,-2.4919812252431823,2.4760913920166154,0.016126682093716992
1740665897.9927711,-2.4919812252431823,2.4760913920166154,0.016126682093716992
1740665898.0138876,-2.4919812252431823,2.4760913920166154,0.016126682093716992
1740665898.0341413,-2.489239708202551,2.477199961103639,0.017486439604910628
1740665898.0547616,-2.489239708202551,2.477199961103639,0.017486439604910628
1740665898.0752192,-2.489239708202551,2.477199961103639,0.017486439604910628
1740665898.0955358,-2.489239708202551,2.477199961103639,0.017486439604910628
1740665898.1167586,-2.489239708202551,2.477199961103639,0.017486439604910628
1740665898.1376536,-2.484219301193462,2.4790244806235275,0.019700029055440813
1740665898.1578355,-2.484219301193462,2.4790244806235275,0.019700029055440813
1740665898.1791217,-2.484219301193462,2.4790244806235275,0.019700029055440813
1740665898.1998818,-2.484219301193462,2.4790244806235275,0.019700029055440813
1740665898.2205837,-2.484219301193462,2.4790244806235275,0.019700029055440813
1740665898.2417006,-2.4817992362930292,2.479148627869406,0.019576157314013794
1740665898.2614055,-2.4817992362930292,2.479148627869406,0.019576157314013794
1740665898.2825801,-2.4817992362930292,2.479148627869406,0.019576157314013794
1740665898.3033504,-2.4817992362930292,2.479148627869406,0.019576157314013794
1740665898.3240767,-2.4817992362930292,2.479148627869406,0.019576157314013794
1740665898.3447802,-2.4809274478851497,2.4788030520140607,0.019746014891123733
1740665898.3652375,-2.4809274478851497,2.4788030520140607,0.019746014891123733
1740665898.3861806,-2.4809274478851497,2.4788030520140607,0.019746014891123733
1740665898.4069963,-2.4809274478851497,2.4788030520140607,0.019746014891123733
1740665898.427668,-2.4795929989587133,2.4807904472524105,0.017529106413289267
1740665898.4486992,-2.4795929989587133,2.4807904472524105,0.017529106413289267
1740665898.4695134,-2.4795929989587133,2.4807904472524105,0.017529106413289267
1740665898.4902012,-2.4795929989587133,2.4807904472524105,0.017529106413289267
1740665898.5112305,-2.4795929989587133,2.4807904472524105,0.017529106413289267
1740665898.5320308,-2.4858748806444755,2.479400000381205,0.01753275083741616
1740665898.5524411,-2.4858748806444755,2.479400000381205,0.01753275083741616
1740665898.573181,-2.4858748806444755,2.479400000381205,0.01753275083741616
1740665898.5941305,-2.4858748806444755,2.479400000381205,0.01753275083741616
1740665898.615516,-2.4858748806444755,2.479400000381205,0.01753275083741616
1740665898.6358685,-2.485182405972127,2.4794589741627866,0.014819593068727014
1740665898.6561441,-2.485182405972127,2.4794589741627866,0.014819593068727014
1740665898.6771948,-2.485182405972127,2.4794589741627866,0.014819593068727014
1740665898.6978493,-2.485182405972127,2.4794589741627866,0.014819593068727014
1740665898.7187495,-2.485182405972127,2.4794589741627866,0.014819593068727014
1740665898.7390025,-2.484295236088927,2.477343600417237,0.016415885685825676
1740665898.759493,-2.484295236088927,2.477343600417237,0.016415885685825676
1740665898.780922,-2.484295236088927,2.477343600417237,0.016415885685825676
1740665898.8019757,-2.484295236088927,2.477343600417237,0.016415885685825676
1740665898.8224168,-2.484295236088927,2.477343600417237,0.016415885685825676
1740665898.8433564,-2.483686886064555,2.4785320567769618,0.016289515437166835
1740665898.863435,-2.483686886064555,2.4785320567769618,0.016289515437166835
1740665898.8838496,-2.483686886064555,2.4785320567769618,0.016289515437166835
1740665898.9049387,-2.483686886064555,2.4785320567769618,0.016289515437166835
1740665898.925717,-2.483686886064555,2.4785320567769618,0.016289515437166835
1740665898.9465714,-2.4858603583326357,2.4777206210880727,0.017198115644644033
1740665898.9673684,-2.4858603583326357,2.4777206210880727,0.017198115644644033
1740665898.9884999,-2.4858603583326357,2.4777206210880727,0.017198115644644033
1740665899.0093138,-2.4858603583326357,2.4777206210880727,0.017198115644644033
1740665899.0302494,-2.4858603583326357,2.4777206210880727,0.017198115644644033
1740665899.0503874,-2.4852997900218647,2.479387408005238,0.016530982314993444
1740665899.071083,-2.4852997900218647,2.479387408005238,0.016530982314993444
1740665899.0917852,-2.4852997900218647,2.479387408005238,0.016530982314993444
1740665899.112794,-2.4852997900218647,2.479387408005238,0.016530982314993444
1740665899.1331596,-2.4871754054640274,2.478701849227165,0.016291745369317528
1740665899.1536763,-2.4871754054640274,2.478701849227165,0.016291745369317528
1740665899.1745868,-2.4871754054640274,2.478701849227165,0.016291745369317528
1740665899.1949503,-2.4871754054640274,2.478701849227165,0.016291745369317528
1740665899.2159088,-2.4871754054640274,2.478701849227165,0.016291745369317528
